qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
7441.0,984,822,131,77.0,2,1:29.332,1:28.543,1:27.651
7442.0,984,20,6,5.0,3,1:29.352,1:28.225,1:27.791
7443.0,984,817,9,3.0,4,1:29.475,1:28.935,1:28.306
7444.0,984,830,9,33.0,5,1:29.181,1:28.747,1:28.332
7445.0,984,8,6,7.0,6,1:29.163,1:29.079,1:28.498
7446.0,984,839,10,31.0,7,1:30.115,1:29.199,1:29.111
7447.0,984,815,10,11.0,8,1:29.696,1:29.343,1:29.260
7448.0,984,13,3,19.0,9,1:30.352,1:29.687,1:29.480
7449.0,984,4,1,14.0,10,1:30.525,1:29.749,1:30.687
7450.0,984,838,1,2.0,11,1:30.654,1:29.778,\N
7451.0,984,807,4,27.0,12,1:30.252,1:29.879,\N
7452.0,984,825,210,20.0,13,1:30.774,1:29.972,\N
7453.0,984,835,4,30.0,14,1:30.516,1:30.022,\N
7454.0,984,832,5,55.0,15,1:30.565,1:30.413,\N
7455.0,984,154,210,8.0,16,1:30.849,\N,\N
7456.0,984,842,5,10.0,17,1:31.317,\N,\N
7457.0,984,840,3,18.0,18,1:31.409,\N,\N
7458.0,984,828,15,9.0,19,1:31.597,\N,\N
7459.0,984,836,15,94.0,20,1:31.885,\N,\N
7460.0,985,1,131,44.0,1,1:34.822,1:33.437,1:33.108
7461.0,985,20,6,5.0,2,1:35.420,1:34.103,1:33.347
7462.0,985,822,131,77.0,3,1:35.309,1:33.769,1:33.568
7463.0,985,817,9,3.0,4,1:35.991,1:34.495,1:33.577
7464.0,985,8,6,7.0,5,1:35.649,1:33.840,1:33.577
7465.0,985,830,9,33.0,6,1:34.899,1:34.716,1:33.658
7466.0,985,839,10,31.0,7,1:35.849,1:35.113,1:34.647
7467.0,985,832,4,55.0,8,1:35.517,1:34.899,1:34.852
7468.0,985,4,1,14.0,9,1:35.712,1:35.046,1:35.007
7469.0,985,815,10,11.0,10,1:36.358,1:34.789,1:35.148
7470.0,985,13,3,19.0,11,1:35.603,1:35.155,\N
7471.0,985,826,5,26.0,12,1:36.073,1:35.529,\N
7472.0,985,838,1,2.0,13,1:36.286,1:35.641,\N
7473.0,985,154,210,8.0,14,1:36.835,1:35.870,\N
7474.0,985,807,4,27.0,15,1:35.740,\N,\N
7475.0,985,828,15,9.0,16,1:36.842,\N,\N
7476.0,985,840,3,18.0,17,1:36.868,\N,\N
7477.0,985,843,5,39.0,18,1:36.889,\N,\N
7478.0,985,836,15,94.0,19,1:37.179,\N,\N
7479.0,985,825,210,20.0,20,1:37.394,\N,\N
7480.0,986,20,6,5.0,1,1:17.665,1:16.870,1:16.488
7481.0,986,830,9,33.0,2,1:17.630,1:16.524,1:16.574
7482.0,986,1,131,44.0,3,1:17.518,1:17.035,1:16.934
7483.0,986,822,131,77.0,4,1:17.578,1:17.161,1:16.958
7484.0,986,8,6,7.0,5,1:18.148,1:17.534,1:17.238
7485.0,986,839,10,31.0,6,1:18.336,1:17.827,1:17.437
7486.0,986,817,9,3.0,7,1:18.208,1:17.631,1:17.447
7487.0,986,807,4,27.0,8,1:18.322,1:17.792,1:17.466
7488.0,986,832,4,55.0,9,1:18.405,1:17.753,1:17.794
7489.0,986,815,10,11.0,10,1:18.020,1:17.868,1:17.807
7490.0,986,13,3,19.0,11,1:18.570,1:18.099,\N
7491.0,986,840,3,18.0,12,1:18.902,1:19.159,\N
7492.0,986,843,5,28.0,13,1:18.683,\N,\N
7493.0,986,4,1,14.0,14,1:17.710,\N,\N
7494.0,986,838,1,2.0,15,1:18.578,\N,\N
7495.0,986,828,15,9.0,16,1:19.176,\N,\N
7496.0,986,836,15,94.0,17,1:19.333,\N,\N
7497.0,986,825,210,20.0,18,1:19.443,\N,\N
7498.0,986,154,210,8.0,19,1:19.473,\N,\N
7499.0,987,822,131,77.0,1,1:09.452,1:08.638,1:08.322
7500.0,987,20,6,5.0,2,1:09.643,1:08.494,1:08.360
7501.0,987,8,6,7.0,3,1:09.405,1:09.116,1:08.538
7502.0,987,830,9,33.0,4,1:09.820,1:09.050,1:08.925
7503.0,987,817,9,3.0,5,1:09.828,1:09.533,1:09.330
7504.0,987,815,10,11.0,6,1:10.145,1:09.760,1:09.598
7505.0,987,4,1,14.0,7,1:10.172,1:09.593,1:09.617
7506.0,987,807,4,27.0,8,1:10.078,1:09.726,1:09.703
7507.0,987,832,4,55.0,9,1:10.227,1:09.768,1:09.805
7508.0,987,13,3,19.0,10,1:09.789,1:09.612,1:09.841
7509.0,987,839,10,31.0,11,1:10.168,1:09.830,\N
7510.0,987,154,210,8.0,12,1:10.148,1:09.879,\N
7511.0,987,838,1,2.0,13,1:10.286,1:10.116,\N
7512.0,987,825,210,20.0,14,1:10.521,1:10.154,\N
7513.0,987,843,5,28.0,15,1:10.625,\N,\N
7514.0,987,836,15,94.0,16,1:10.678,\N,\N
7515.0,987,842,5,10.0,17,1:10.686,\N,\N
7516.0,987,840,3,18.0,18,1:10.776,\N,\N
7517.0,987,828,15,9.0,19,1:10.875,\N,\N
7520.0,988,822,131,77.0,1,1:37.356,1:36.822,1:36.231
7519.0,987,1,131,44.0,20,\N,\N,\N
7521.0,988,1,131,44.0,2,1:37.391,1:36.742,1:36.403
7522.0,988,20,6,5.0,3,1:37.817,1:37.023,1:36.777
7523.0,988,817,9,3.0,4,1:38.016,1:37.583,1:36.959
7524.0,988,8,6,7.0,5,1:37.453,1:37.302,1:36.985
7525.0,988,830,9,33.0,6,1:38.021,1:37.777,1:37.328
7526.0,988,807,4,27.0,7,1:38.781,1:38.138,1:38.282
7527.0,988,815,10,11.0,8,1:38.601,1:38.359,1:38.374
7528.0,988,839,10,31.0,9,1:38.896,1:38.392,1:38.397
7529.0,988,13,3,19.0,10,1:38.629,1:38.565,1:38.550
7530.0,988,4,1,14.0,11,1:38.820,1:38.636,\N
7531.0,988,832,4,55.0,12,1:38.810,1:38.725,\N
7532.0,988,838,1,2.0,13,1:38.777,1:38.808,\N
7533.0,988,825,210,20.0,14,1:39.395,1:39.298,\N
7534.0,988,840,3,18.0,15,1:39.503,1:39.646,\N
7535.0,988,154,210,8.0,16,1:39.516,\N,\N
7536.0,988,842,5,10.0,17,1:39.724,\N,\N
7537.0,988,836,15,94.0,18,1:39.930,\N,\N
7538.0,988,828,15,9.0,19,1:39.994,\N,\N
7539.0,988,843,5,28.0,20,1:40.471,\N,\N
7540.0,989,1,131,44.0,1,1:22.824,1:22.051,1:21.164
7541.0,989,8,6,7.0,2,1:23.096,1:22.507,1:21.828
7542.0,989,20,6,5.0,3,1:23.348,1:21.944,1:21.838
7543.0,989,830,9,33.0,4,1:23.483,1:22.416,1:21.879
7544.0,989,817,9,3.0,5,1:23.494,1:22.897,1:22.152
7545.0,989,825,210,20.0,6,1:23.909,1:23.300,1:23.187
7546.0,989,154,210,8.0,7,1:23.671,1:23.468,1:23.339
7547.0,989,807,4,27.0,8,1:23.782,1:23.544,1:23.532
7548.0,989,832,4,55.0,9,1:23.529,1:23.061,1:23.577
7549.0,989,822,131,77.0,10,1:23.686,1:22.089,\N
7550.0,989,4,1,14.0,11,1:23.597,1:23.692,\N
7551.0,989,838,1,2.0,12,1:24.073,1:23.853,\N
7552.0,989,815,10,11.0,13,1:24.344,1:24.005,\N
7553.0,989,840,3,18.0,14,1:24.464,1:24.230,\N
7554.0,989,839,10,31.0,15,1:24.503,1:24.786,\N
7555.0,989,843,5,28.0,16,1:24.532,\N,\N
7556.0,989,828,15,9.0,17,1:24.556,\N,\N
7557.0,989,844,15,16.0,18,1:24.636,\N,\N
7558.0,989,845,3,35.0,19,1:24.922,\N,\N
7559.0,989,842,5,10.0,20,1:25.295,\N,\N
7560.0,990,20,6,5.0,1,1:29.060,1:28.341,1:27.958
7561.0,990,8,6,7.0,2,1:28.951,1:28.515,1:28.101
7562.0,990,822,131,77.0,3,1:29.275,1:28.794,1:28.124
7563.0,990,1,131,44.0,4,1:29.396,1:28.458,1:28.220
7564.0,990,817,9,3.0,5,1:29.552,1:28.962,1:28.398
7565.0,990,842,5,10.0,6,1:30.121,1:29.836,1:29.329
7566.0,990,825,210,20.0,7,1:29.594,1:29.623,1:29.358
7567.0,990,807,4,27.0,8,1:30.260,1:29.187,1:29.570
7568.0,990,839,10,31.0,9,1:30.338,1:30.009,1:29.874
7569.0,990,832,4,55.0,10,1:29.893,1:29.802,1:29.986
7570.0,990,843,5,28.0,11,1:30.412,1:30.105,\N
7571.0,990,815,10,11.0,12,1:30.218,1:30.156,\N
7572.0,990,4,1,14.0,13,1:30.530,1:30.212,\N
7573.0,990,838,1,2.0,14,1:30.479,1:30.525,\N
7574.0,990,830,9,33.0,15,1:29.374,\N,\N
7575.0,990,154,210,8.0,16,1:30.530,\N,\N
7576.0,990,828,15,9.0,17,1:31.063,\N,\N
7577.0,990,845,3,35.0,18,1:31.414,\N,\N
7578.0,990,844,15,16.0,19,1:31.420,\N,\N
7579.0,990,840,3,18.0,20,1:31.503,\N,\N
7580.0,991,20,6,5.0,1,1:32.171,1:32.385,1:31.095
7581.0,991,8,6,7.0,2,1:32.474,1:32.286,1:31.182
7582.0,991,822,131,77.0,3,1:32.921,1:32.063,1:31.625
7583.0,991,1,131,44.0,4,1:33.283,1:31.914,1:31.675
7584.0,991,830,9,33.0,5,1:32.932,1:32.809,1:31.796
7585.0,991,817,9,3.0,6,1:33.877,1:32.688,1:31.948
7586.0,991,807,4,27.0,7,1:33.545,1:32.494,1:32.532
7587.0,991,815,10,11.0,8,1:33.464,1:32.931,1:32.758
7588.0,991,832,4,55.0,9,1:33.315,1:32.970,1:32.819
7589.0,991,154,210,8.0,10,1:33.238,1:32.524,1:32.855
7590.0,991,825,210,20.0,11,1:33.359,1:32.986,\N
7591.0,991,839,10,31.0,12,1:33.585,1:33.057,\N
7592.0,991,4,1,14.0,13,1:33.428,1:33.232,\N
7593.0,991,838,1,2.0,14,1:33.824,1:33.505,\N
7594.0,991,843,5,28.0,15,1:34.013,1:33.795,\N
7595.0,991,845,3,35.0,16,1:34.062,\N,\N
7596.0,991,842,5,10.0,17,1:34.101,\N,\N
7597.0,991,840,3,18.0,18,1:34.285,\N,\N
7598.0,991,844,15,16.0,19,1:34.454,\N,\N
7599.0,991,828,15,9.0,20,1:34.914,\N,\N
7600.0,992,20,6,5.0,1,1:42.762,1:43.015,1:41.498
7601.0,992,1,131,44.0,2,1:42.693,1:42.676,1:41.677
7602.0,992,822,131,77.0,3,1:43.355,1:42.679,1:41.837
7603.0,992,817,9,3.0,4,1:42.857,1:43.482,1:41.911
7604.0,992,830,9,33.0,5,1:42.642,1:42.901,1:41.994
7605.0,992,8,6,7.0,6,1:42.538,1:42.510,1:42.490
7606.0,992,839,10,31.0,7,1:43.021,1:42.967,1:42.523
7607.0,992,815,10,11.0,8,1:43.992,1:43.366,1:42.547
7608.0,992,807,4,27.0,9,1:43.746,1:43.232,1:43.066
7609.0,992,832,4,55.0,10,1:43.426,1:43.464,1:43.351
7610.0,992,840,3,18.0,11,1:44.359,1:43.585,\N
7611.0,992,845,3,35.0,12,1:44.261,1:43.886,\N
7612.0,992,4,1,14.0,13,1:44.010,1:44.019,\N
7613.0,992,844,15,16.0,14,1:43.752,1:44.074,\N
7614.0,992,825,210,20.0,15,1:43.674,1:44.759,\N
7615.0,992,838,1,2.0,16,1:44.489,\N,\N
7616.0,992,842,5,10.0,17,1:44.496,\N,\N
7617.0,992,828,15,9.0,18,1:45.541,\N,\N
7618.0,992,843,5,28.0,19,1:57.354,\N,\N
7619.0,992,154,210,8.0,20,\N,\N,\N
7620.0,993,1,131,44.0,1,1:17.633,1:17.166,1:16.173
7621.0,993,822,131,77.0,2,1:17.674,1:17.111,1:16.213
7622.0,993,20,6,5.0,3,1:17.031,1:16.802,1:16.305
7623.0,993,8,6,7.0,4,1:17.483,1:17.071,1:16.612
7624.0,993,830,9,33.0,5,1:17.411,1:17.266,1:16.816
7625.0,993,817,9,3.0,6,1:17.623,1:17.638,1:16.818
7626.0,993,825,210,20.0,7,1:18.169,1:17.618,1:17.676
7627.0,993,4,1,14.0,8,1:18.276,1:18.100,1:17.721
7628.0,993,832,4,55.0,9,1:18.480,1:17.803,1:17.790
7629.0,993,154,210,8.0,10,1:18.305,1:17.699,1:17.835
7630.0,993,838,1,2.0,11,1:18.885,1:18.323,\N
7631.0,993,842,5,10.0,12,1:18.550,1:18.463,\N
7632.0,993,839,10,31.0,13,1:18.813,1:18.696,\N
7633.0,993,844,15,16.0,14,1:18.661,1:18.910,\N
7634.0,993,815,10,11.0,15,1:18.740,1:19.098,\N
7635.0,993,807,4,27.0,16,1:18.923,\N,\N
7636.0,993,828,15,9.0,17,1:19.493,\N,\N
7637.0,993,845,3,35.0,18,1:19.695,\N,\N
7638.0,993,840,3,18.0,19,1:20.225,\N,\N
7639.0,993,843,5,28.0,20,\N,\N,\N
7640.0,994,817,9,3.0,1,1:12.013,1:11.278,1:10.810
7641.0,994,20,6,5.0,2,1:12.415,1:11.518,1:11.039
7642.0,994,1,131,44.0,3,1:12.460,1:11.584,1:11.232
7643.0,994,8,6,7.0,4,1:12.639,1:11.391,1:11.266
7644.0,994,4,1,14.0,7,1:12.657,1:12.269,1:12.110
7645.0,994,832,4,55.0,8,1:12.950,1:12.286,1:12.130
7646.0,994,815,10,11.0,9,1:12.848,1:12.194,1:12.154
7647.0,994,842,5,10.0,10,1:12.941,1:12.313,1:12.221
7648.0,994,838,1,2.0,12,1:12.463,1:12.440,\N
7649.0,994,845,3,35.0,13,1:12.706,1:12.521,\N
7650.0,994,844,15,16.0,14,1:12.829,1:12.714,\N
7651.0,994,154,210,8.0,15,1:12.930,1:12.728,\N
7652.0,994,843,5,28.0,16,1:13.179,\N,\N
7653.0,994,828,15,9.0,17,1:13.265,\N,\N
7654.0,994,840,3,18.0,18,1:13.323,\N,\N
7655.0,994,825,210,20.0,19,1:13.393,\N,\N
7656.0,994,830,9,33.0,20,\N,\N,\N
7657.0,994,822,131,77.0,5,1:12.434,1:12.002,1:11.441
7658.0,994,839,10,31.0,6,1:13.028,1:12.188,1:12.061
7659.0,994,807,4,27.0,11,1:13.065,1:12.411,\N
7660.0,995,20,6,5.0,1,1:11.710,1:11.524,1:10.764
7661.0,995,822,131,77.0,2,1:11.950,1:11.514,1:10.857
7662.0,995,830,9,33.0,3,1:12.008,1:11.472,1:10.937
7663.0,995,1,131,44.0,4,1:11.835,1:11.740,1:10.996
7664.0,995,8,6,7.0,5,1:11.725,1:11.620,1:11.095
7665.0,995,817,9,3.0,6,1:12.459,1:11.434,1:11.116
7666.0,995,807,4,27.0,7,1:12.795,1:11.916,1:11.973
7667.0,995,839,10,31.0,8,1:12.577,1:12.141,1:12.084
7668.0,995,832,4,55.0,9,1:12.689,1:12.097,1:12.168
7669.0,995,815,10,11.0,10,1:12.702,1:12.395,1:12.671
7670.0,995,843,5,28.0,12,1:12.587,1:12.635,\N
7671.0,995,4,1,14.0,14,1:12.979,1:12.856,\N
7672.0,995,838,1,2.0,15,1:12.998,1:12.865,\N
7673.0,995,842,5,10.0,16,1:13.047,\N,\N
7674.0,995,840,3,18.0,17,1:13.590,\N,\N
7675.0,995,845,3,35.0,18,1:13.643,\N,\N
7676.0,995,828,15,9.0,19,1:14.593,\N,\N
7677.0,995,154,210,8.0,20,\N,\N,\N
7678.0,995,825,210,20.0,11,1:12.680,1:12.606,\N
7679.0,995,844,15,16.0,13,1:12.945,1:12.661,\N
7680.0,996,1,131,44.0,1,1:31.271,1:30.645,1:30.029
7681.0,996,822,131,77.0,2,1:31.776,1:31.227,1:30.147
7682.0,996,20,6,5.0,3,1:31.820,1:30.751,1:30.400
7683.0,996,830,9,33.0,4,1:31.531,1:30.818,1:30.705
7684.0,996,817,9,3.0,5,1:31.910,1:31.538,1:30.895
7685.0,996,8,6,7.0,6,1:31.567,1:30.772,1:31.057
7686.0,996,832,4,55.0,7,1:32.394,1:32.016,1:32.126
7687.0,996,844,15,16.0,8,1:32.538,1:32.055,1:32.635
7688.0,996,825,210,20.0,9,1:32.169,1:31.510,1:32.930
7689.0,996,154,210,8.0,10,1:32.083,1:31.472,\N
7690.0,996,839,10,31.0,11,1:32.786,1:32.075,\N
7691.0,996,807,4,27.0,12,1:32.949,1:32.115,\N
7692.0,996,815,10,11.0,13,1:32.692,1:32.454,\N
7693.0,996,842,5,10.0,14,1:32.447,1:32.460,\N
7694.0,996,828,15,9.0,15,1:32.804,1:32.820,\N
7695.0,996,4,1,14.0,16,1:32.976,\N,\N
7696.0,996,843,5,28.0,17,1:33.025,\N,\N
7697.0,996,838,1,2.0,18,1:33.162,\N,\N
7698.0,996,845,3,35.0,19,1:33.636,\N,\N
7699.0,996,840,3,18.0,20,1:33.729,\N,\N
7700.0,997,822,131,77.0,1,1:04.175,1:03.756,1:03.130
7701.0,997,1,131,44.0,2,1:04.080,1:03.577,1:03.149
7702.0,997,20,6,5.0,3,1:04.347,1:03.544,1:03.464
7703.0,997,8,6,7.0,4,1:04.234,1:03.975,1:03.660
7704.0,997,830,9,33.0,5,1:04.273,1:04.001,1:03.840
7705.0,997,154,210,8.0,6,1:04.242,1:04.059,1:03.892
7706.0,997,817,9,3.0,7,1:04.723,1:04.403,1:03.996
7707.0,997,825,210,20.0,8,1:04.460,1:04.291,1:04.051
7708.0,997,832,4,55.0,9,1:04.948,1:04.561,1:04.725
7709.0,997,807,4,27.0,10,1:04.864,1:04.676,1:05.019
7710.0,997,839,10,31.0,11,1:05.148,1:04.845,\N
7711.0,997,842,5,10.0,12,1:05.011,1:04.874,\N
7712.0,997,844,15,16.0,13,1:04.967,1:04.979,\N
7713.0,997,4,1,14.0,14,1:04.965,1:05.058,\N
7714.0,997,840,3,18.0,15,1:05.264,1:05.286,\N
7715.0,997,838,1,2.0,16,1:05.271,\N,\N
7716.0,997,815,10,11.0,17,1:05.279,\N,\N
7717.0,997,845,3,35.0,18,1:05.322,\N,\N
7718.0,997,843,5,28.0,19,1:05.366,\N,\N
7719.0,997,828,15,9.0,20,1:05.479,\N,\N
7720.0,998,1,131,44.0,1,1:26.818,1:26.256,1:25.892
7721.0,998,20,6,5.0,2,1:26.585,1:26.372,1:25.936
7722.0,998,8,6,7.0,3,1:27.549,1:26.483,1:25.990
7723.0,998,822,131,77.0,4,1:27.025,1:26.413,1:26.217
7724.0,998,830,9,33.0,5,1:27.309,1:27.013,1:26.602
7725.0,998,817,9,3.0,6,1:27.979,1:27.369,1:27.099
7726.0,998,825,210,20.0,7,1:28.143,1:27.730,1:27.244
7727.0,998,154,210,8.0,8,1:28.086,1:27.522,1:27.455
7728.0,998,844,15,16.0,9,1:27.962,1:27.790,1:27.879
7729.0,998,839,10,31.0,10,1:28.279,1:27.843,1:28.194
7730.0,998,807,4,27.0,11,1:28.017,1:27.901,\N
7731.0,998,815,10,11.0,12,1:28.210,1:27.928,\N
7732.0,998,4,1,14.0,13,1:28.187,1:28.139,\N
7733.0,998,842,5,10.0,14,1:28.399,1:28.343,\N
7734.0,998,828,15,9.0,15,1:28.249,1:28.391,\N
7735.0,998,832,4,55.0,16,1:28.456,\N,\N
7736.0,998,838,1,2.0,17,1:29.096,\N,\N
7737.0,998,845,3,35.0,18,1:29.252,\N,\N
7738.0,998,840,3,18.0,19,\N,\N,\N
7739.0,998,843,5,28.0,20,\N,\N,\N
7740.0,999,20,6,5.0,1,1:12.538,1:12.505,1:11.212
7741.0,999,822,131,77.0,2,1:12.962,1:12.152,1:11.416
7742.0,999,8,6,7.0,3,1:12.505,1:12.336,1:11.547
7743.0,999,830,9,33.0,4,1:13.127,1:12.188,1:11.822
7744.0,999,825,210,20.0,5,1:13.105,1:12.523,1:12.200
7745.0,999,154,210,8.0,6,1:12.986,1:12.722,1:12.544
7746.0,999,807,4,27.0,7,1:13.479,1:12.946,1:12.560
7747.0,999,832,4,55.0,8,1:13.324,1:13.032,1:12.692
7748.0,999,844,15,16.0,9,1:13.077,1:12.995,1:12.717
7749.0,999,815,10,11.0,10,1:13.427,1:13.072,1:12.774
7750.0,999,4,1,14.0,11,1:13.614,1:13.657,\N
7751.0,999,845,3,35.0,12,1:13.708,1:13.702,\N
7752.0,999,828,15,9.0,13,1:13.562,1:13.736,\N
7753.0,999,1,131,44.0,14,1:13.012,\N,\N
7754.0,999,817,9,3.0,15,1:13.318,\N,\N
7755.0,999,839,10,31.0,16,1:13.720,\N,\N
7756.0,999,842,5,10.0,17,1:13.749,\N,\N
7757.0,999,843,5,28.0,18,1:14.045,\N,\N
7758.0,999,840,3,18.0,19,1:14.206,\N,\N
7759.0,999,838,1,2.0,20,1:14.401,\N,\N
7760.0,1000,8,6,7.0,3,1:17.526,1:32.762,1:36.186
7761.0,1000,20,6,5.0,4,1:16.666,1:28.636,1:36.210
7762.0,1000,832,4,55.0,5,1:17.829,1:30.771,1:36.743
7763.0,1000,842,5,10.0,6,1:18.577,1:31.286,1:37.591
7764.0,1000,830,9,33.0,7,1:16.940,1:31.178,1:38.032
7765.0,1000,843,5,28.0,8,1:18.429,1:32.590,1:38.128
7766.0,1000,825,210,20.0,9,1:18.314,1:32.968,1:39.858
7767.0,1000,154,210,8.0,10,1:17.901,1:33.650,1:40.593
7768.0,1000,4,1,14.0,11,1:18.208,1:35.214,\N
7769.0,1000,817,9,3.0,12,1:18.540,1:36.442,\N
7770.0,1000,807,4,27.0,13,1:17.905,1:36.506,\N
7771.0,1000,828,15,9.0,14,1:18.641,1:37.075,\N
7772.0,1000,840,3,18.0,15,1:18.560,\N,\N
7773.0,1000,838,1,2.0,16,1:18.782,\N,\N
7774.0,1000,844,15,16.0,17,1:18.817,\N,\N
7775.0,1000,839,10,31.0,18,1:19.142,\N,\N
7776.0,1000,815,10,11.0,19,1:19.200,\N,\N
7777.0,1000,845,3,35.0,20,1:19.301,\N,\N
7778.0,1000,1,131,44.0,1,1:17.419,1:31.242,1:35.658
7779.0,1000,822,131,77.0,2,1:17.123,1:32.081,1:35.918
7780.0,1001,1,131,44.0,1,1:42.977,1:41.553,1:58.179
7781.0,1001,20,6,5.0,2,1:43.035,1:41.501,1:58.905
7782.0,1001,839,10,31.0,3,1:44.003,1:43.302,2:01.851
7783.0,1001,815,10,11.0,4,1:44.004,1:43.014,2:01.894
7784.0,1001,154,210,8.0,5,1:43.597,1:43.042,2:02.122
7785.0,1001,8,6,7.0,6,1:42.585,1:41.533,2:02.671
7786.0,1001,830,9,33.0,7,1:43.199,1:42.554,2:02.769
7787.0,1001,817,9,3.0,8,1:43.604,1:43.126,2:02.939
7788.0,1001,825,210,20.0,9,1:43.834,1:43.320,2:04.933
7789.0,1001,822,131,77.0,10,1:42.805,1:42.191,\N
7790.0,1001,842,5,10.0,11,1:44.221,1:43.844,\N
7791.0,1001,843,5,28.0,12,1:44.153,1:43.865,\N
7792.0,1001,844,15,16.0,13,1:43.654,1:44.062,\N
7793.0,1001,828,15,9.0,14,1:43.846,1:44.301,\N
7794.0,1001,807,4,27.0,15,1:44.145,\N,\N
7795.0,1001,832,4,55.0,16,1:44.489,\N,\N
7796.0,1001,4,1,14.0,17,1:44.917,\N,\N
7797.0,1001,845,3,35.0,18,1:44.998,\N,\N
7798.0,1001,840,3,18.0,19,1:45.134,\N,\N
7799.0,1001,838,1,2.0,20,1:45.307,\N,\N
7800.0,1002,8,6,7.0,1,1:20.722,1:19.846,1:19.119
7801.0,1002,20,6,5.0,2,1:20.542,1:19.629,1:19.280
7802.0,1002,1,131,44.0,3,1:20.810,1:19.798,1:19.294
7803.0,1002,822,131,77.0,4,1:21.381,1:20.427,1:19.656
7804.0,1002,830,9,33.0,5,1:21.381,1:20.333,1:20.615
7805.0,1002,154,210,8.0,6,1:21.887,1:21.239,1:20.936
7806.0,1002,832,4,55.0,7,1:21.732,1:21.552,1:21.041
7807.0,1002,839,10,31.0,8,1:21.570,1:21.315,1:21.099
7808.0,1002,842,5,10.0,9,1:21.834,1:21.667,1:21.350
7809.0,1002,840,3,18.0,10,1:21.838,1:21.494,1:21.627
7810.0,1002,825,210,20.0,11,1:21.783,1:21.669,\N
7811.0,1002,845,3,35.0,12,1:21.813,1:21.732,\N
7812.0,1002,4,1,14.0,13,1:21.850,1:22.568,\N
7813.0,1002,807,4,27.0,14,1:21.801,\N,\N
7814.0,1002,817,9,3.0,15,1:21.280,\N,\N
7815.0,1002,815,10,11.0,16,1:21.888,\N,\N
7816.0,1002,844,15,16.0,17,1:21.889,\N,\N
7817.0,1002,843,5,28.0,18,1:21.934,\N,\N
7818.0,1002,828,15,9.0,19,1:22.048,\N,\N
7819.0,1002,838,1,2.0,20,1:22.085,\N,\N
7820.0,1003,1,131,44.0,1,1:39.403,1:37.344,1:36.015
7821.0,1003,830,9,33.0,2,1:38.751,1:37.214,1:36.334
7822.0,1003,20,6,5.0,3,1:38.218,1:37.876,1:36.628
7823.0,1003,822,131,77.0,4,1:39.291,1:37.254,1:36.702
7824.0,1003,8,6,7.0,5,1:38.534,1:37.194,1:36.794
7825.0,1003,817,9,3.0,6,1:38.153,1:37.406,1:36.996
7826.0,1003,815,10,11.0,7,1:38.814,1:38.342,1:37.985
7827.0,1003,154,210,8.0,8,1:38.685,1:38.367,1:38.320
7828.0,1003,839,10,31.0,9,1:38.912,1:38.534,1:38.365
7829.0,1003,807,4,27.0,10,1:38.932,1:38.450,1:38.588
7830.0,1003,4,1,14.0,11,1:39.022,1:38.641,\N
7831.0,1003,832,4,55.0,12,1:39.103,1:38.716,\N
7832.0,1003,844,15,16.0,13,1:39.206,1:38.747,\N
7833.0,1003,828,15,9.0,14,1:39.366,1:39.453,\N
7834.0,1003,842,5,10.0,15,1:39.614,1:39.691,\N
7835.0,1003,825,210,20.0,16,1:39.644,\N,\N
7836.0,1003,843,5,28.0,17,1:39.809,\N,\N
7837.0,1003,838,1,2.0,18,1:39.864,\N,\N
7838.0,1003,845,3,35.0,19,1:41.263,\N,\N
7839.0,1003,840,3,18.0,20,1:41.334,\N,\N
7840.0,1004,822,131,77.0,1,1:32.964,1:32.744,1:31.387
7841.0,1004,1,131,44.0,2,1:32.410,1:32.595,1:31.532
7842.0,1004,20,6,5.0,3,1:33.476,1:33.045,1:31.943
7843.0,1004,8,6,7.0,4,1:33.341,1:33.065,1:32.237
7844.0,1004,825,210,20.0,5,1:34.078,1:33.747,1:33.181
7845.0,1004,839,10,31.0,6,1:34.290,1:33.596,1:33.413
7846.0,1004,844,15,16.0,7,1:33.924,1:33.488,1:33.419
7847.0,1004,815,10,11.0,8,1:34.084,1:33.923,1:33.563
7848.0,1004,154,210,8.0,9,1:34.022,1:33.517,1:33.704
7849.0,1004,828,15,9.0,10,1:34.170,1:33.995,1:35.196
7850.0,1004,830,9,33.0,11,1:33.048,\N,\N
7851.0,1004,817,9,3.0,12,1:33.247,\N,\N
7852.0,1004,842,5,10.0,13,1:34.383,\N,\N
7853.0,1004,832,4,55.0,14,1:34.626,\N,\N
7854.0,1004,807,4,27.0,15,1:34.655,\N,\N
7855.0,1004,843,5,28.0,16,1:35.037,\N,\N
7856.0,1004,4,1,14.0,17,1:35.504,\N,\N
7857.0,1004,845,3,35.0,18,1:35.612,\N,\N
7858.0,1004,838,1,2.0,19,1:35.977,\N,\N
7859.0,1004,840,3,18.0,20,1:36.437,\N,\N
7860.0,1005,1,131,44.0,1,1:28.702,1:28.017,1:27.760
7861.0,1005,822,131,77.0,2,1:29.297,1:27.987,1:28.059
7862.0,1005,830,9,33.0,3,1:29.480,1:28.849,1:29.057
7863.0,1005,8,6,7.0,4,1:29.631,1:28.595,1:29.521
7864.0,1005,154,210,8.0,5,1:29.724,1:29.678,1:29.761
7865.0,1005,843,5,28.0,6,1:30.248,1:29.848,1:30.023
7866.0,1005,842,5,10.0,7,1:30.137,1:29.810,1:30.093
